11.7991，4.63589，3.85233,11.7999，3.93528，4.53869,10.7315，3.94761，4.53978
11.7991，4.63589，3.85233,10.7315，3.94761，4.53978,9.71469，4.65628，3.81421
9.71469，4.65628，3.81421,10.4931，5.20295，3.02765,11.7991，4.63589，3.85233
11.7991，4.63589，3.85233,10.4931，5.20295，3.02765,11.7998，5.28058，2.87447
3.47716，-3.36914，5.79741,3.35616，-1.49763，5.81839,3.82645，-2.04918，5.66598
3.47716，-3.36914，5.79741,3.82645，-2.04918，5.66598,4.67086，-2.83958，5.29537
3.35616，-1.49763，5.81839,4.77615，-0.726427，5.99195,3.82645，-2.04918，5.66598
3.35616，-1.49763，5.81839,2.46139，-0.602868，5.98957,4.77615，-0.726427，5.99195
9.21807，-1.91466，5.7196,9.15806，-0.64349，6.00236,10.9408，-0.600352，5.99983
9.15806，-0.64349，6.00236,10.9082，0.670501，5.98891,10.9408，-0.600352，5.99983
10.9408，-0.600352，5.99983,10.9082，0.670501，5.98891,11.7995，0.354212，6.00902
9.21807，-1.91466，5.7196,10.9408，-0.600352，5.99983,11.0758，-1.79749，5.75254
4.6568，2.07986，5.66177,5.05021，3.26843，5.0613,6.08104，2.04472，5.67778
3.45633，1.67993，5.79194,4.50456，2.66278，5.3824,4.6568，2.07986，5.66177
4.6568，2.07986，5.66177,4.50456，2.66278，5.3824,5.05021，3.26843，5.0613
9.15806，-0.64349，6.00236,9.20698，0.702172，5.99434,10.9082，0.670501，5.98891
11.799，1.90374，5.71647,11.7994，3.11324，5.1607,11.7998，3.10868，5.57314
9.20698，0.702172，5.99434,11.799，1.90374，5.71647,10.9082，0.670501，5.98891
9.20698，0.702172，5.99434,9.25867，2.02011，5.68467,11.799，1.90374，5.71647
9.25867，2.02011，5.68467,11.7994，3.11324，5.1607,11.799，1.90374，5.71647
11.7994，3.11324，5.1607,11.7999，3.93528，4.53869,11.7998，3.10868，5.57314
7.58497，-3.97867，10.0012,8.09612，-3.08059，10,8.13857，-3.01669，10.8144
7.58497，-3.97867，10.0012,8.13857，-3.01669，10.8144,7.5728，-3.99022，12.2479
